company,year,month,bookings,stays,cancellations,total_nights_stayed,total_weekend_nights_stayed,total_week_nights_stayed,average_lead_time,average_booking_changes,no_deposit,non_refund,refundable,bb,hb,fb,no_meal,parking_required,special_requests,check_out,cancelled,no_show,adr,online,offline,groups_ms,direct_ms,corporate_ms,ta_to,direct_dc,corporate_dc,gds,repeated_guests,previous_cancellations,previous_bookings,transients,transient_parties,contracts,groups,city,resort,adults,children,babies,guests
367,2017,April,3,2,1,3,0,3,8.0,0.0,3,0,0,3,0,0,0,2,3,2,1,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,5,0.0,0,5.0
543,2017,July,2,0,2,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,6,0,2,0,119.7,0,0,0,0,2,0,0,2,0,1,2,2,2,0,0,0,0,2,3,0.0,0,3.0
154,2015,November,4,4,0,5,0,5,1.0,0.0,4,0,0,4,0,0,0,0,1,4,0,0,25.0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,0,0,0,4,4,0.0,0,4.0
353,2017,February,2,2,0,4,2,2,6.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,0,2,0,1,0,1,0,2,0,0,0,2,2,0.0,0,2.0
408,2017,February,2,2,0,3,1,2,0.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,80.0,0,0,0,0,2,0,0,2,0,1,0,3,2,0,0,0,2,0,2,0.0,0,2.0
113,2016,February,2,2,0,3,1,2,1.5,1.5,2,0,0,2,0,0,0,1,0,2,0,0,33.666666666666664,0,0,0,0,2,0,0,2,0,0,0,5,2,0,0,0,0,2,3,0.0,0,3.0
380,2016,May,2,2,0,2,0,2,21.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,0,2,0,1,0,5,2,0,0,0,0,2,2,0.0,0,2.0
516,2017,February,1,1,0,3,0,3,0.0,0.0,1,0,0,1,0,0,0,1,2,1,0,0,42.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
46,2016,May,2,2,0,2,2,0,5.0,0.0,2,0,0,2,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,2,0,2,0.0,0,2.0
278,2016,July,1,1,0,3,0,3,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,147.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1.0
435,2017,April,1,1,0,1,0,1,15.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
NULL,2015,July,2751,1498,1253,10695,2987,7708,127.03017084696474,0.1450381679389313,2521,230,0,2037,630,69,15,214,1222,1498,1226,27,106.7721393174379,880,617,958,285,5,2446,300,4,0,109,1338,11,1460,937,350,4,1394,1357,5389,266.0,26,5681.0
388,2017,March,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0.0,0,1.0
195,2016,April,2,2,0,2,1,1,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,1,1,0,2,0,3,2,0,0,0,0,2,2,0.0,0,2.0
251,2017,July,1,1,0,1,0,1,155.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,143.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
445,2017,May,1,0,1,1,1,0,3.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
388,2017,June,1,0,1,3,1,2,13.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,75.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
120,2016,February,1,1,0,2,0,2,5.0,1.0,1,0,0,1,0,0,0,1,0,1,0,0,46.0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0.0,0,1.0
144,2016,January,6,6,0,8,0,8,1.1666666666666667,0.0,6,0,0,6,0,0,0,5,0,6,0,0,37.75,0,0,0,1,5,0,1,5,0,2,0,3,3,3,0,0,1,5,6,0.0,0,6.0
31,2016,October,6,6,0,6,0,6,4.666666666666667,0.0,6,0,0,6,0,0,0,0,2,6,0,0,42.0,0,0,0,0,6,0,0,6,0,2,1,6,0,6,0,0,0,6,6,0.0,0,6.0
447,2016,October,1,1,0,2,0,2,38.0,2.0,1,0,0,1,0,0,0,1,0,1,0,0,51.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
153,2016,May,25,18,7,217,70,147,5.88,0.24,25,0,0,25,0,0,0,0,0,18,5,2,101.08294930875576,0,0,0,0,0,0,0,25,0,2,0,2,22,3,0,0,25,0,25,0.0,0,25.0
168,2016,May,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,62.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
512,2017,March,2,2,0,2,2,0,0.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,0,2,0,1,0,1,2,0,0,0,0,2,2,0.0,0,2.0
358,2017,May,1,1,0,1,1,0,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,52.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
45,2016,March,13,10,3,17,2,15,0.23076923076923078,0.23076923076923078,13,0,0,11,1,0,1,0,15,10,3,0,0.0,0,0,0,0,0,0,10,3,0,9,11,87,13,0,0,0,13,0,18,0.0,0,18.0
116,2015,October,1,1,0,2,1,1,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
264,2016,September,1,1,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,103.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
150,2016,October,7,7,0,17,11,6,16.0,0.0,7,0,0,7,0,0,0,0,0,7,0,0,95.0,0,0,0,0,7,0,0,7,0,0,0,0,7,0,0,0,7,0,7,0.0,0,7.0
42,2015,July,1,1,0,1,0,1,8.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,134.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
290,2017,February,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,0,0,0,1,1,0.0,0,1.0
240,2015,July,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,88.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0.0,0,2.0
86,2016,June,3,2,1,7,2,5,17.666666666666668,0.0,3,0,0,3,0,0,0,0,0,2,1,0,65.0,0,0,0,0,3,1,0,2,0,1,2,12,3,0,0,0,0,3,3,0.0,0,3.0
297,2016,May,1,1,0,1,1,0,6.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,63.0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0.0,0,1.0
137,2015,November,3,3,0,7,1,6,0.0,0.3333333333333333,3,0,0,3,0,0,0,1,0,3,0,0,39.285714285714285,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,2,3,0.0,0,3.0
343,2015,November,18,18,0,68,17,51,15.555555555555555,0.2222222222222222,18,0,0,17,0,0,1,6,0,18,0,0,36.529411764705884,0,0,18,0,0,0,0,18,0,0,0,1,0,18,0,0,0,18,18,0.0,0,18.0
415,2016,July,1,1,0,1,1,0,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,73.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
443,2016,October,2,2,0,3,0,3,30.5,0.5,2,0,0,2,0,0,0,1,1,2,0,0,81.66666666666667,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,3,0.0,0,3.0
490,2016,December,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,49.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
179,2017,May,1,0,1,1,1,0,13.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,110.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
243,2017,February,1,1,0,1,0,1,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,93.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1.0
307,2015,August,16,15,1,16,12,4,36.0,0.0,16,0,0,16,0,0,0,1,1,15,0,1,180.5625,0,0,16,0,0,0,0,16,0,0,0,0,3,13,0,0,0,16,18,0.0,0,18.0
113,2017,January,2,2,0,2,1,1,19.5,0.0,2,0,0,2,0,0,0,1,0,2,0,0,38.5,0,0,0,0,2,0,0,2,0,2,2,13,2,0,0,0,0,2,2,0.0,0,2.0
251,2016,May,4,4,0,4,1,3,54.5,0.0,4,0,0,4,0,0,0,0,0,4,0,0,72.75,0,3,0,0,1,3,0,1,0,0,0,0,4,0,0,0,1,3,6,0.0,0,6.0
47,2016,July,1,1,0,1,0,1,7.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,118.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
40,2016,February,50,46,4,86,19,67,6.12,0.16,50,0,0,50,0,0,0,4,18,46,4,0,66.23244186046512,0,0,0,0,50,0,0,50,0,38,14,255,40,10,0,0,50,0,51,0.0,0,51.0
316,2016,November,1,0,1,3,0,3,2.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,77.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
280,2017,June,35,20,15,51,8,43,23.914285714285715,0.2857142857142857,35,0,0,35,0,0,0,0,0,20,15,0,99.41176470588235,0,0,0,0,35,0,0,35,0,0,0,0,0,35,0,0,35,0,66,0.0,0,66.0
81,2017,February,1,1,0,1,0,1,0.0,1.0,1,0,0,1,0,0,0,1,2,1,0,0,47.0,0,0,0,0,1,0,0,1,0,0,1,10,1,0,0,0,0,1,1,0.0,0,1.0
118,2015,November,1,1,0,2,1,1,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
442,2016,September,1,1,0,7,2,5,154.0,5.0,1,0,0,0,0,1,0,0,2,1,0,0,212.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
59,2016,December,1,1,0,2,0,2,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,68.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
238,2016,November,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,65.0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,0,0,1,0,1,0.0,0,1.0
174,2016,November,1,1,0,1,0,1,7.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
91,2017,July,1,1,0,1,0,1,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,0,1,0,1,1,4,1,0,0,0,1,0,1,0.0,0,1.0
91,2015,September,1,1,0,3,1,2,4.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,95.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
221,2017,July,1,1,0,2,1,1,28.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,114.33,0,0,0,0,1,0,0,1,0,1,1,7,1,0,0,0,1,0,1,0.0,0,1.0
46,2016,June,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
210,2016,July,2,2,0,2,1,1,0.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,139.5,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0.0,0,2.0
204,2015,September,1,1,0,2,0,2,6.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,55.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
380,2017,January,1,1,0,2,0,2,8.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,1,0,9,1,0,0,0,0,1,1,0.0,0,1.0
34,2017,July,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,130.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
45,2016,February,7,7,0,7,0,7,0.0,0.2857142857142857,7,0,0,6,0,0,1,0,11,7,0,0,0.0,0,0,0,0,0,0,3,4,0,5,6,74,7,0,0,0,7,0,8,0.0,0,8.0
281,2015,November,121,107,14,984,226,758,30.24793388429752,1.7272727272727273,120,1,0,121,0,0,0,12,1,107,11,3,43.203912601626,0,0,0,2,119,0,2,119,0,0,0,0,5,115,0,1,0,121,162,2.0,0,164.0
39,2016,October,1,1,0,4,1,3,11.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,52.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,1.0
144,2016,December,1,1,0,4,1,3,14.0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0.0,0,2.0
355,2017,February,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
22,2017,February,2,2,0,9,1,8,6.0,0.5,2,0,0,2,0,0,0,0,0,2,0,0,11.666666666666666,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
277,2016,August,1,0,1,8,3,5,40.0,0.0,1,0,0,1,0,0,0,0,3,0,1,0,183.74,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3,1.0,0,4.0
321,2016,September,1,0,1,2,0,2,4.0,4.0,1,0,0,1,0,0,0,0,0,0,1,0,110.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1.0
154,2015,September,1,1,0,1,0,1,28.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
82,2017,April,1,1,0,1,1,0,26.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,0,1,8,1,0,0,0,0,1,1,0.0,0,1.0
269,2017,January,3,3,0,4,0,4,6.666666666666667,0.0,3,0,0,3,0,0,0,1,0,3,0,0,38.5,0,0,0,0,3,0,0,3,0,1,0,18,3,0,0,0,0,3,3,0.0,0,3.0
62,2016,February,2,2,0,6,0,6,6.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,30.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
148,2017,April,1,1,0,6,2,4,59.0,3.0,1,0,0,1,0,0,0,0,1,1,0,0,50.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,2,0.0,0,2.0
317,2016,October,3,3,0,7,0,7,16.666666666666668,2.0,3,0,0,3,0,0,0,0,0,3,0,0,63.0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,6,0.0,0,6.0
485,2016,November,1,1,0,1,1,0,1.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,43.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
459,2017,May,1,1,0,1,0,1,5.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
39,2017,June,1,1,0,2,1,1,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,75.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
45,2016,April,8,7,1,8,0,8,0.75,0.625,8,0,0,5,2,1,0,1,6,7,1,0,0.0,0,0,0,0,0,0,5,3,0,5,0,51,8,0,0,0,8,0,9,0.0,0,9.0
174,2016,July,12,10,2,22,0,22,12.666666666666666,0.16666666666666666,12,0,0,12,0,0,0,0,0,10,2,0,104.5,0,0,0,0,12,0,0,12,0,0,0,0,2,10,0,0,12,0,21,0.0,0,21.0
323,2016,July,1,1,0,1,0,1,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,118.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
38,2015,August,48,35,13,156,13,143,8.125,0.2916666666666667,48,0,0,47,0,0,1,0,0,35,13,0,67.88205128205128,0,0,0,0,48,0,1,47,0,0,0,0,10,37,0,1,48,0,81,0.0,0,81.0
238,2016,June,2,2,0,2,1,1,2.5,0.0,2,0,0,2,0,0,0,1,0,2,0,0,65.0,0,0,0,0,2,0,0,2,0,1,0,3,2,0,0,0,2,0,2,0.0,0,2.0
281,2015,October,7,6,1,139,43,96,23.857142857142858,2.0,7,0,0,6,0,0,1,3,8,6,1,0,39.522302158273384,0,0,0,0,6,0,0,7,0,2,0,7,2,5,0,0,0,7,7,0.0,0,7.0
286,2016,February,5,1,4,5,4,1,2.4,0.0,5,0,0,5,0,0,0,0,0,1,4,0,37.2,0,0,0,0,5,0,0,5,0,3,1,3,1,4,0,0,0,5,5,0.0,0,5.0
103,2016,July,1,1,0,2,0,2,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,126.0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,1,1,0.0,0,1.0
399,2017,June,1,1,0,2,0,2,2.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,75.0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,0,0,0,1,1,0.0,0,1.0
459,2016,October,2,2,0,4,0,4,5.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,54.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
91,2016,November,3,3,0,6,1,5,11.333333333333334,0.3333333333333333,3,0,0,3,0,0,0,0,3,3,0,0,89.0,0,0,0,2,1,0,2,1,0,3,0,10,3,0,0,0,3,0,3,0.0,0,3.0
NULL,2015,November,1919,1496,423,6150,1455,4695,53.79103699843669,0.2516935904116727,1859,59,1,1659,119,77,64,151,919,1496,394,29,64.04421788617883,636,519,434,234,77,1591,255,73,0,41,147,36,1050,619,207,43,1106,813,3170,55.0,17,3242.0
403,2016,May,1,1,0,1,0,1,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,65.0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,0,1.0
379,2016,February,2,2,0,2,0,2,4.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,39.5,0,0,0,0,2,0,0,2,0,1,0,1,2,0,0,0,0,2,2,0.0,0,2.0
364,2016,December,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,3,1,0,0,50.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
29,2017,January,2,2,0,8,2,6,5.0,0.0,2,0,0,2,0,0,0,2,2,2,0,0,40.4,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
148,2016,January,4,4,0,4,2,2,0.25,0.0,4,0,0,4,0,0,0,0,0,4,0,0,77.5,0,0,0,0,4,0,1,3,0,3,0,10,4,0,0,0,4,0,4,0.0,0,4.0
91,2016,October,1,1,0,3,1,2,19.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,1,1,5,1,0,0,0,1,0,1,0.0,0,1.0
258,2016,May,1,1,0,1,1,0,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,99.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
72,2016,September,1,1,0,1,0,1,8.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,40.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.0,0,1.0
290,2016,December,1,1,0,3,0,3,5.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,119.8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
9,2016,February,2,2,0,4,0,4,0.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,30.0,0,0,0,0,2,0,0,2,0,0,0,4,2,0,0,0,0,2,2,0.0,0,2.0
72,2015,September,2,2,0,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,75.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
31,2016,April,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
108,2017,June,3,3,0,3,0,3,44.0,0.0,3,0,0,3,0,0,0,0,0,3,0,0,75.0,0,0,0,0,3,0,0,3,0,1,0,1,0,3,0,0,0,3,3,0.0,0,3.0
179,2016,May,8,4,4,15,4,11,32.625,0.375,8,0,0,8,0,0,0,0,1,4,3,1,89.0,0,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,8,0,8,0.0,0,8.0
186,2016,March,2,2,0,3,2,1,0.0,0.5,2,0,0,2,0,0,0,0,0,2,0,0,79.0,0,0,0,0,2,0,1,1,0,1,0,1,2,0,0,0,2,0,2,0.0,0,2.0
485,2017,June,3,3,0,9,1,8,18.333333333333332,2.0,3,0,0,3,0,0,0,3,6,3,0,0,75.0,0,0,0,3,0,0,3,0,0,3,0,9,3,0,0,0,3,0,5,0.0,0,5.0
485,2017,August,4,4,0,10,1,9,11.5,0.5,4,0,0,4,0,0,0,0,14,4,0,0,77.7,0,0,0,0,4,0,0,4,0,1,0,9,4,0,0,0,4,0,4,0.0,0,4.0
312,2015,September,2,2,0,2,0,2,16.0,4.0,2,0,0,0,0,0,2,0,2,2,0,0,80.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
254,2017,July,1,0,1,1,0,1,8.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,135.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
20,2016,July,1,1,0,0,0,0,9.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
219,2016,December,7,6,1,8,2,6,17.857142857142858,0.8571428571428571,7,0,0,7,0,0,0,3,7,6,1,0,83.5,0,0,0,0,7,0,0,7,0,5,1,25,7,0,0,0,7,0,7,0.0,0,7.0
174,2017,May,10,10,0,17,4,13,23.4,0.0,10,0,0,10,0,0,0,0,1,10,0,0,117.73470588235294,0,0,0,0,10,0,0,10,0,5,0,13,10,0,0,0,10,0,10,0.0,0,10.0
333,2016,October,10,10,0,50,20,30,256.0,0.4,10,0,0,10,0,0,0,0,0,10,0,0,100.75,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,20,0.0,0,20.0
479,2017,May,1,1,0,1,1,0,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
357,2017,June,3,3,0,11,2,9,27.333333333333332,0.3333333333333333,3,0,0,3,0,0,0,0,0,3,0,0,130.5,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0.0,0,3.0
113,2015,October,3,3,0,5,3,2,12.0,0.3333333333333333,3,0,0,3,0,0,0,1,1,3,0,0,61.6,1,0,0,0,2,1,0,2,0,0,0,2,3,0,0,0,0,3,4,0.0,0,4.0
223,2017,May,55,50,5,238,42,196,203.83636363636364,1.290909090909091,51,0,4,55,0,0,0,19,4,50,5,0,59.08344537815125,0,0,55,0,0,54,1,0,0,0,0,0,0,55,0,0,0,55,98,12.0,0,110.0
47,2016,February,4,4,0,13,3,10,0.5,0.5,4,0,0,4,0,0,0,1,0,4,0,0,30.923076923076923,0,0,0,0,4,0,0,4,0,1,0,4,4,0,0,0,0,4,4,0.0,0,4.0
482,2016,November,2,2,0,2,0,2,0.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,40.0,0,0,0,2,0,0,2,0,0,1,0,2,2,0,0,0,0,2,2,0.0,0,2.0
86,2017,May,1,1,0,2,0,2,26.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,1,1,9,1,0,0,0,0,1,1,0.0,0,1.0
407,2016,June,1,1,0,4,2,2,24.0,0.0,1,0,0,1,0,0,0,1,3,1,0,0,187.6,0,0,0,0,1,0,0,1,0,1,0,3,1,0,0,0,0,1,3,1.0,0,4.0
47,2015,December,3,3,0,5,1,4,5.333333333333333,0.0,3,0,0,3,0,0,0,0,0,3,0,0,35.0,0,0,0,0,3,0,0,3,0,3,0,7,3,0,0,0,0,3,3,0.0,0,3.0
331,2016,April,4,4,0,5,0,5,0.75,0.5,4,0,0,4,0,0,0,0,0,4,0,0,62.1,1,0,0,0,3,1,0,3,0,2,0,3,4,0,0,0,0,4,6,0.0,0,6.0
51,2017,April,1,1,0,1,0,1,8.0,0.0,1,0,0,1,0,0,0,1,2,1,0,0,75.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,2,1.0,0,3.0
416,2016,June,1,0,1,2,1,1,10.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
NULL,2017,March,4593,2949,1644,16942,4247,12695,88.03810145874156,0.20074025691269323,4035,558,0,3587,365,4,637,201,2687,2949,1598,46,80.24820328178428,2422,639,991,495,26,3943,564,76,10,120,7,256,3740,809,22,22,3308,1285,8418,257.0,23,8698.0
274,2016,April,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,58.5,0,0,0,0,1,0,0,1,0,1,0,4,1,0,0,0,0,1,1,0.0,0,1.0
67,2016,February,166,91,75,177,1,176,73.4578313253012,0.15060240963855423,166,0,0,166,0,0,0,4,0,91,72,3,80.75141242937853,0,0,0,0,166,97,0,69,0,0,69,0,5,161,0,0,166,0,245,0.0,0,245.0
180,2016,September,1,1,0,1,0,1,1.0,1.0,1,0,0,1,0,0,0,1,0,1,0,0,65.0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,0,1,0,1,0.0,0,1.0
